Date,Month,Quarter,City,Total_Deliveries,OnTime_Deliveries,Late_Deliveries,OnTime_Rate_Pct,Avg_Delivery_Time_Min,Avg_Rider_Rating
2024-08-05,Aug,Q3,Pune,347,283,63,81.7,38.3,4.09
2024-08-05,Aug,Q3,Kolkata,368,311,56,84.7,21.1,4.4
2024-08-05,Aug,Q3,Ahmedabad,542,428,113,79.0,23.0,3.94
2024-08-05,Aug,Q3,Jaipur,318,288,29,90.7,29.5,4.16
2024-08-05,Aug,Q3,Lucknow,501,413,87,82.6,19.0,3.99
2024-08-06,Aug,Q3,Mumbai,217,208,8,95.9,35.0,4.09
2024-08-06,Aug,Q3,Delhi,264,212,51,80.4,13.8,4.35
2024-08-06,Aug,Q3,Bangalore,255,210,44,82.4,25.6,4.41
2024-08-06,Aug,Q3,Hyderabad,565,503,61,89.2,28.6,3.84
2024-08-06,Aug,Q3,Chennai,452,380,71,84.1,9.5,3.92
2024-08-06,Aug,Q3,Pune,418,352,65,84.3,29.7,4.2
2024-08-06,Aug,Q3,Kolkata,365,338,26,92.7,14.9,4.98
2024-08-06,Aug,Q3,Ahmedabad,455,405,49,89.1,23.0,4.84
2024-08-06,Aug,Q3,Jaipur,525,451,73,86.0,22.7,4.93
2024-08-06,Aug,Q3,Lucknow,499,457,41,91.7,39.7,4.5
2024-08-07,Aug,Q3,Mumbai,171,135,35,79.2,35.9,4.08
2024-08-07,Aug,Q3,Delhi,235,209,25,89.1,14.3,4.41
2024-08-07,Aug,Q3,Bangalore,365,353,11,96.9,9.5,4.46
2024-08-07,Aug,Q3,Hyderabad,388,357,30,92.1,21.4,4.86
2024-08-07,Aug,Q3,Chennai,321,255,65,79.6,17.6,3.9
2024-08-07,Aug,Q3,Pune,347,331,15,95.4,37.1,4.6
2024-08-07,Aug,Q3,Kolkata,369,357,11,96.8,39.4,4.95
2024-08-07,Aug,Q3,Ahmedabad,281,250,30,89.1,14.0,4.22
2024-08-07,Aug,Q3,Jaipur,533,455,77,85.4,14.2,4.26
2024-08-07,Aug,Q3,Lucknow,521,488,32,93.7,22.6,4.42
2024-08-08,Aug,Q3,Mumbai,257,227,29,88.4,20.1,4.21
2024-08-08,Aug,Q3,Delhi,559,462,96,82.8,24.4,4.28
2024-08-08,Aug,Q3,Bangalore,534,474,59,88.8,35.6,3.86
2024-08-08,Aug,Q3,Hyderabad,464,374,89,80.7,12.7,4.32
2024-08-08,Aug,Q3,Chennai,234,190,43,81.5,25.8,3.98
2024-08-08,Aug,Q3,Pune,599,556,42,92.9,36.2,4.61
2024-08-08,Aug,Q3,Kolkata,352,326,25,92.7,40.0,4.11
2024-08-08,Aug,Q3,Ahmedabad,476,411,64,86.4,18.2,4.95
2024-08-08,Aug,Q3,Jaipur,565,523,41,92.7,23.9,3.81
2024-08-08,Aug,Q3,Lucknow,540,485,54,89.9,35.4,4.78
2024-08-09,Aug,Q3,Mumbai,368,322,45,87.6,38.2,4.32
2024-08-09,Aug,Q3,Delhi,554,432,121,78.0,9.3,4.9
2024-08-09,Aug,Q3,Bangalore,489,420,68,86.0,31.3,4.88
2024-08-09,Aug,Q3,Hyderabad,444,405,38,91.3,12.9,4.35
2024-08-09,Aug,Q3,Chennai,119,103,15,87.0,15.3,4.37
2024-08-09,Aug,Q3,Pune,103,86,16,84.3,20.2,3.86
2024-08-09,Aug,Q3,Kolkata,391,315,75,80.8,41.5,4.21
2024-08-09,Aug,Q3,Ahmedabad,547,505,41,92.5,21.2,4.22
2024-08-09,Aug,Q3,Jaipur,116,99,16,85.5,22.6,4.75
2024-08-09,Aug,Q3,Lucknow,540,508,31,94.2,11.6,4.54
2024-08-10,Aug,Q3,Mumbai,157,139,17,88.9,16.3,4.06
2024-08-10,Aug,Q3,Delhi,193,181,11,94.2,24.8,4.16
2024-08-10,Aug,Q3,Bangalore,274,248,25,90.8,25.9,4.78
2024-08-10,Aug,Q3,Hyderabad,123,98,24,80.4,12.2,3.88
2024-08-10,Aug,Q3,Chennai,152,142,9,93.8,39.6,4.83
2024-08-10,Aug,Q3,Pune,535,467,67,87.4,11.5,4.05
2024-08-10,Aug,Q3,Kolkata,300,243,56,81.3,13.9,4.48
2024-08-10,Aug,Q3,Ahmedabad,258,222,35,86.2,14.0,4.74
2024-08-10,Aug,Q3,Jaipur,163,149,13,91.6,14.3,4.06
2024-08-10,Aug,Q3,Lucknow,218,198,19,91.2,11.4,4.49
2024-08-11,Aug,Q3,Mumbai,129,110,18,86.0,36.6,4.17
2024-08-11,Aug,Q3,Delhi,187,170,16,91.3,31.7,4.2
2024-08-11,Aug,Q3,Bangalore,414,382,31,92.3,34.6,4.28
2024-08-11,Aug,Q3,Hyderabad,365,326,38,89.4,35.9,4.05
2024-08-11,Aug,Q3,Chennai,180,141,38,78.7,14.6,3.92
2024-08-11,Aug,Q3,Pune,212,179,32,84.8,34.8,4.4
2024-08-11,Aug,Q3,Kolkata,595,472,122,79.4,36.5,4.02
2024-08-11,Aug,Q3,Ahmedabad,213,191,21,89.7,21.6,4.93
2024-08-11,Aug,Q3,Jaipur,355,300,54,84.6,10.6,3.88
2024-08-11,Aug,Q3,Lucknow,575,556,18,96.7,14.2,4.14
2024-08-12,Aug,Q3,Mumbai,512,448,64,87.5,32.2,3.92
2024-08-12,Aug,Q3,Delhi,164,133,30,81.4,30.1,4.23
2024-08-12,Aug,Q3,Bangalore,577,465,111,80.6,20.7,4.7
2024-08-12,Aug,Q3,Hyderabad,369,340,28,92.4,30.8,4.06
2024-08-12,Aug,Q3,Chennai,580,508,71,87.6,26.3,4.71
2024-08-12,Aug,Q3,Pune,487,454,32,93.4,32.6,4.96
2024-08-12,Aug,Q3,Kolkata,526,413,112,78.6,14.0,4.61
2024-08-12,Aug,Q3,Ahmedabad,103,96,6,93.9,9.3,4.89
2024-08-12,Aug,Q3,Jaipur,347,290,56,83.6,39.6,4.7
2024-08-12,Aug,Q3,Lucknow,120,106,13,89.0,29.7,4.48
2024-08-13,Aug,Q3,Mumbai,187,147,39,79.1,18.1,4.54
2024-08-13,Aug,Q3,Delhi,202,186,15,92.2,19.2,4.47
2024-08-13,Aug,Q3,Bangalore,174,163,10,93.9,26.2,4.38
2024-08-13,Aug,Q3,Hyderabad,230,213,16,92.9,32.2,4.01
2024-08-13,Aug,Q3,Chennai,422,388,33,92.0,34.0,4.46
2024-08-13,Aug,Q3,Pune,489,434,54,88.8,33.9,4.5
2024-08-13,Aug,Q3,Kolkata,529,475,53,89.9,10.1,3.97
2024-08-13,Aug,Q3,Ahmedabad,482,418,63,86.8,35.6,4.92
2024-08-13,Aug,Q3,Jaipur,222,198,23,89.2,29.1,3.85
2024-08-13,Aug,Q3,Lucknow,108,102,5,94.5,15.5,4.66
2024-08-14,Aug,Q3,Mumbai,300,241,58,80.4,20.4,4.08
2024-08-14,Aug,Q3,Delhi,562,542,19,96.5,41.4,4.65
2024-08-14,Aug,Q3,Bangalore,152,139,12,91.8,25.7,4.01
2024-08-14,Aug,Q3,Hyderabad,548,464,83,84.7,36.3,4.31
2024-08-14,Aug,Q3,Chennai,511,456,54,89.4,34.0,4.52
2024-08-14,Aug,Q3,Pune,117,96,20,82.8,35.1,4.31
2024-08-14,Aug,Q3,Kolkata,232,204,27,88.1,41.8,4.76
2024-08-14,Aug,Q3,Ahmedabad,343,278,64,81.1,34.2,3.82
2024-08-14,Aug,Q3,Jaipur,526,452,73,86.0,23.5,4.64
2024-08-14,Aug,Q3,Lucknow,450,434,15,96.6,21.0,4.9
2024-08-15,Aug,Q3,Mumbai,398,350,47,88.1,12.9,4.84
2024-08-15,Aug,Q3,Delhi,208,184,23,88.5,23.7,4.11
2024-08-15,Aug,Q3,Bangalore,160,145,14,90.9,39.0,3.92
2024-08-15,Aug,Q3,Hyderabad,349,282,66,80.9,12.5,4.23
2024-08-15,Aug,Q3,Chennai,489,438,50,89.6,29.4,3.88
2024-08-15,Aug,Q3,Pune,309,286,22,92.8,26.0,4.67
2024-08-15,Aug,Q3,Kolkata,274,215,58,78.5,39.0,4.92
2024-08-15,Aug,Q3,Ahmedabad,184,163,20,88.7,33.7,4.64
2024-08-15,Aug,Q3,Jaipur,271,244,26,90.1,27.1,3.95
2024-08-15,Aug,Q3,Lucknow,435,366,68,84.2,19.3,4.6
2024-08-16,Aug,Q3,Mumbai,237,205,31,86.5,14.9,4.84
2024-08-16,Aug,Q3,Delhi,474,425,48,89.7,19.9,4.81
2024-08-16,Aug,Q3,Bangalore,504,451,52,89.5,10.1,4.55
2024-08-16,Aug,Q3,Hyderabad,551,464,86,84.3,23.6,3.89
2024-08-16,Aug,Q3,Chennai,354,324,29,91.8,41.2,4.78
2024-08-16,Aug,Q3,Pune,519,430,88,82.9,13.3,4.55
2024-08-16,Aug,Q3,Kolkata,212,190,21,90.0,11.6,4.25
2024-08-16,Aug,Q3,Ahmedabad,284,223,60,78.8,31.3,3.97
2024-08-16,Aug,Q3,Jaipur,481,397,83,82.7,23.6,4.65
2024-08-16,Aug,Q3,Lucknow,587,544,42,92.8,38.7,4.87
2024-08-17,Aug,Q3,Mumbai,326,267,58,82.2,33.0,4.47
2024-08-17,Aug,Q3,Delhi,508,442,65,87.2,16.5,4.93
2024-08-17,Aug,Q3,Bangalore,153,145,7,95.2,23.2,4.16
2024-08-17,Aug,Q3,Hyderabad,341,296,44,87.0,32.1,4.56
2024-08-17,Aug,Q3,Chennai,197,172,24,87.5,23.7,4.48
2024-08-17,Aug,Q3,Pune,123,117,5,95.3,23.0,4.89
2024-08-17,Aug,Q3,Kolkata,539,434,104,80.7,39.4,4.41
2024-08-17,Aug,Q3,Ahmedabad,464,442,21,95.3,24.3,4.87
2024-08-17,Aug,Q3,Jaipur,376,308,67,82.0,25.2,4.07
2024-08-17,Aug,Q3,Lucknow,485,437,47,90.3,35.1,4.74
2024-08-18,Aug,Q3,Mumbai,258,215,42,83.5,31.9,4.28
2024-08-18,Aug,Q3,Delhi,573,452,120,78.9,32.1,3.8
2024-08-18,Aug,Q3,Bangalore,421,365,55,86.9,11.7,4.18
2024-08-18,Aug,Q3,Hyderabad,418,400,17,95.7,22.8,4.35
2024-08-18,Aug,Q3,Chennai,358,282,75,78.8,38.6,4.21
2024-08-18,Aug,Q3,Pune,319,270,48,84.8,12.7,4.39
2024-08-18,Aug,Q3,Kolkata,212,188,23,88.7,19.0,4.92
2024-08-18,Aug,Q3,Ahmedabad,521,408,112,78.5,24.9,4.54
2024-08-18,Aug,Q3,Jaipur,519,474,44,91.5,14.6,4.61
2024-08-18,Aug,Q3,Lucknow,398,310,87,78.1,18.2,4.95
2024-08-19,Aug,Q3,Mumbai,279,247,31,88.7,27.0,4.21
2024-08-19,Aug,Q3,Delhi,141,111,29,78.8,11.5,4.63
2024-08-19,Aug,Q3,Bangalore,253,231,21,91.5,31.2,4.81
2024-08-19,Aug,Q3,Hyderabad,238,200,37,84.1,12.4,4.49
2024-08-19,Aug,Q3,Chennai,404,320,83,79.3,39.4,4.11
2024-08-19,Aug,Q3,Pune,417,328,88,78.7,20.2,4.98
2024-08-19,Aug,Q3,Kolkata,435,413,21,95.1,28.0,4.93
2024-08-19,Aug,Q3,Ahmedabad,548,483,64,88.3,28.8,4.13
2024-08-19,Aug,Q3,Jaipur,232,222,9,95.8,12.5,3.95
2024-08-19,Aug,Q3,Lucknow,372,329,42,88.7,26.6,4.4
2024-08-20,Aug,Q3,Mumbai,361,341,19,94.6,16.1,4.98
2024-08-20,Aug,Q3,Delhi,381,302,78,79.5,40.1,4.06
2024-08-20,Aug,Q3,Bangalore,374,314,59,84.2,20.1,4.44
2024-08-20,Aug,Q3,Hyderabad,368,316,51,86.0,18.4,4.67
2024-08-20,Aug,Q3,Chennai,513,417,95,81.3,17.8,4.3
2024-08-20,Aug,Q3,Pune,121,102,18,84.7,23.6,4.39
2024-08-20,Aug,Q3,Kolkata,232,190,41,82.0,16.8,4.31
2024-08-20,Aug,Q3,Ahmedabad,238,228,9,96.2,36.6,4.02
2024-08-20,Aug,Q3,Jaipur,471,416,54,88.4,37.6,4.84
2024-08-20,Aug,Q3,Lucknow,225,191,33,84.9,27.8,3.86
2024-08-21,Aug,Q3,Mumbai,567,518,48,91.5,18.5,4.17
2024-08-21,Aug,Q3,Delhi,458,378,79,82.7,30.6,4.18
2024-08-21,Aug,Q3,Bangalore,427,357,69,83.8,37.5,4.89
2024-08-21,Aug,Q3,Hyderabad,147,133,13,91.0,14.9,4.43
2024-08-21,Aug,Q3,Chennai,348,284,63,81.8,30.9,4.65
2024-08-21,Aug,Q3,Pune,496,478,17,96.5,23.8,3.94
2024-08-21,Aug,Q3,Kolkata,488,459,28,94.1,17.9,4.82
2024-08-21,Aug,Q3,Ahmedabad,558,446,111,80.1,9.6,4.47
2024-08-21,Aug,Q3,Jaipur,511,408,102,79.9,13.0,4.99
2024-08-21,Aug,Q3,Lucknow,572,497,74,87.0,30.6,4.86
2024-08-22,Aug,Q3,Mumbai,548,461,86,84.2,31.1,4.64
2024-08-22,Aug,Q3,Delhi,575,543,31,94.6,36.4,4.59
2024-08-22,Aug,Q3,Bangalore,202,187,14,92.9,41.1,4.71
2024-08-22,Aug,Q3,Hyderabad,261,241,19,92.6,30.4,4.7
2024-08-22,Aug,Q3,Chennai,585,555,29,95.0,9.9,4.98
2024-08-22,Aug,Q3,Pune,471,391,79,83.2,23.6,4.53
2024-08-22,Aug,Q3,Kolkata,362,284,77,78.5,12.2,4.02
2024-08-22,Aug,Q3,Ahmedabad,161,149,11,92.9,14.9,4.1
2024-08-22,Aug,Q3,Jaipur,166,155,10,93.8,17.7,3.84
2024-08-22,Aug,Q3,Lucknow,480,375,104,78.3,18.1,4.32
2024-08-23,Aug,Q3,Mumbai,315,294,20,93.6,41.1,4.46
2024-08-23,Aug,Q3,Delhi,568,502,65,88.4,37.9,4.04
2024-08-23,Aug,Q3,Bangalore,121,101,19,83.5,18.1,4.91
2024-08-23,Aug,Q3,Hyderabad,422,352,69,83.5,32.6,4.08
2024-08-23,Aug,Q3,Chennai,375,349,25,93.2,33.6,4.47
2024-08-23,Aug,Q3,Pune,524,501,22,95.8,19.3,4.61
2024-08-23,Aug,Q3,Kolkata,547,455,91,83.3,14.8,4.86
2024-08-23,Aug,Q3,Ahmedabad,301,263,37,87.5,12.9,4.15
2024-08-23,Aug,Q3,Jaipur,153,133,19,87.0,27.4,4.4
2024-08-23,Aug,Q3,Lucknow,214,193,20,90.2,9.4,4.0
2024-08-24,Aug,Q3,Mumbai,156,129,26,83.0,25.0,3.95
2024-08-24,Aug,Q3,Delhi,187,173,13,92.6,39.1,4.65
2024-08-24,Aug,Q3,Bangalore,390,375,14,96.3,19.3,4.03
2024-08-24,Aug,Q3,Hyderabad,314,253,60,80.8,15.4,4.57
2024-08-24,Aug,Q3,Chennai,273,234,38,85.8,16.5,4.14
2024-08-24,Aug,Q3,Pune,372,302,69,81.4,12.1,3.82
2024-08-24,Aug,Q3,Kolkata,228,207,20,91.0,39.3,4.0
2024-08-24,Aug,Q3,Ahmedabad,452,366,85,81.0,38.8,4.62
2024-08-24,Aug,Q3,Jaipur,478,431,46,90.2,36.6,4.23
2024-08-24,Aug,Q3,Lucknow,220,182,37,82.8,23.5,4.21
2024-08-25,Aug,Q3,Mumbai,317,296,20,93.4,18.5,3.87
2024-08-25,Aug,Q3,Delhi,241,196,44,81.4,22.6,4.49
2024-08-25,Aug,Q3,Bangalore,184,174,9,94.6,21.1,3.93
2024-08-25,Aug,Q3,Hyderabad,426,371,54,87.1,36.0,4.88
2024-08-25,Aug,Q3,Chennai,238,208,29,87.7,31.2,4.46
2024-08-25,Aug,Q3,Pune,465,398,66,85.8,32.8,3.96
2024-08-25,Aug,Q3,Kolkata,205,170,34,83.4,23.0,4.03
2024-08-25,Aug,Q3,Ahmedabad,323,291,31,90.2,39.1,3.82
2024-08-25,Aug,Q3,Jaipur,544,512,31,94.3,16.9,4.41
2024-08-25,Aug,Q3,Lucknow,301,278,22,92.6,23.4,4.78
2024-08-26,Aug,Q3,Mumbai,482,455,26,94.5,20.8,3.92
2024-08-26,Aug,Q3,Delhi,193,179,13,92.8,26.6,3.98
2024-08-26,Aug,Q3,Bangalore,382,336,45,88.0,36.3,4.29
2024-08-26,Aug,Q3,Hyderabad,228,201,26,88.2,32.5,4.13
2024-08-26,Aug,Q3,Chennai,495,413,81,83.6,25.9,4.59
2024-08-26,Aug,Q3,Pune,557,476,80,85.5,12.0,4.89
2024-08-26,Aug,Q3,Kolkata,129,100,28,78.2,21.2,4.23
2024-08-26,Aug,Q3,Ahmedabad,425,408,17,96.0,24.8,4.44
2024-08-26,Aug,Q3,Jaipur,147,140,6,95.3,21.2,4.04
2024-08-26,Aug,Q3,Lucknow,405,366,38,90.6,41.1,4.47
2024-08-27,Aug,Q3,Mumbai,140,127,12,91.4,27.6,4.35
2024-08-27,Aug,Q3,Delhi,474,383,90,81.0,37.1,4.61
2024-08-27,Aug,Q3,Bangalore,288,265,22,92.1,28.9,4.54
2024-08-27,Aug,Q3,Hyderabad,425,346,78,81.6,14.8,3.95
2024-08-27,Aug,Q3,Chennai,399,373,25,93.7,11.1,4.75
2024-08-27,Aug,Q3,Pune,167,150,16,90.2,23.6,3.9
2024-08-27,Aug,Q3,Kolkata,288,270,17,93.9,16.9,4.07
2024-08-27,Aug,Q3,Ahmedabad,575,516,58,89.8,24.5,4.33
2024-08-27,Aug,Q3,Jaipur,104,98,5,94.4,23.7,3.94
2024-08-27,Aug,Q3,Lucknow,308,247,60,80.4,27.5,4.25
2024-08-28,Aug,Q3,Mumbai,548,458,89,83.6,9.7,4.21
2024-08-28,Aug,Q3,Delhi,207,176,30,85.5,19.0,4.01
2024-08-28,Aug,Q3,Bangalore,199,176,22,88.9,21.5,4.72
2024-08-28,Aug,Q3,Hyderabad,141,117,23,83.4,21.5,4.81
2024-08-28,Aug,Q3,Chennai,492,412,79,83.9,27.4,4.09
2024-08-28,Aug,Q3,Pune,148,132,15,89.4,20.5,4.68
2024-08-28,Aug,Q3,Kolkata,224,212,11,94.9,38.0,4.49
2024-08-28,Aug,Q3,Ahmedabad,485,393,91,81.1,10.9,4.66
2024-08-28,Aug,Q3,Jaipur,291,249,41,85.6,39.8,4.16
2024-08-28,Aug,Q3,Lucknow,560,514,45,91.9,20.9,4.71
2024-08-29,Aug,Q3,Mumbai,121,109,11,90.4,35.6,4.07
2024-08-29,Aug,Q3,Delhi,360,300,59,83.6,12.7,4.62
2024-08-29,Aug,Q3,Bangalore,564,528,35,93.7,14.6,4.67
2024-08-29,Aug,Q3,Hyderabad,106,88,17,83.3,39.8,4.96
2024-08-29,Aug,Q3,Chennai,389,335,53,86.3,15.5,4.19
2024-08-29,Aug,Q3,Pune,305,240,64,78.7,14.3,4.9
2024-08-29,Aug,Q3,Kolkata,367,317,49,86.6,33.1,4.96
2024-08-29,Aug,Q3,Ahmedabad,168,138,29,82.6,25.5,4.34
2024-08-29,Aug,Q3,Jaipur,531,430,100,81.0,41.2,4.97
2024-08-29,Aug,Q3,Lucknow,133,104,28,78.5,33.5,4.53
2024-08-30,Aug,Q3,Mumbai,277,226,50,81.7,14.3,4.42
2024-08-30,Aug,Q3,Delhi,118,104,13,88.8,40.6,4.77
2024-08-30,Aug,Q3,Bangalore,332,270,61,81.6,14.5,4.2
2024-08-30,Aug,Q3,Hyderabad,293,262,30,89.7,26.9,4.44
2024-08-30,Aug,Q3,Chennai,104,84,19,81.6,21.2,4.73
2024-08-30,Aug,Q3,Pune,566,490,75,86.6,28.3,4.05
2024-08-30,Aug,Q3,Kolkata,378,347,30,91.8,41.6,4.75
2024-08-30,Aug,Q3,Ahmedabad,141,132,8,93.8,13.7,4.47
2024-08-30,Aug,Q3,Jaipur,373,331,41,89.0,22.8,4.73
2024-08-30,Aug,Q3,Lucknow,506,465,40,91.9,24.0,4.79
2024-08-31,Aug,Q3,Mumbai,386,371,14,96.2,14.1,4.22
2024-08-31,Aug,Q3,Delhi,503,434,68,86.3,19.4,4.06
2024-08-31,Aug,Q3,Bangalore,544,454,89,83.5,41.0,4.53
2024-08-31,Aug,Q3,Hyderabad,439,344,94,78.5,36.5,3.82
2024-08-31,Aug,Q3,Chennai,532,438,93,82.5,31.3,4.47
2024-08-31,Aug,Q3,Pune,279,243,35,87.4,9.9,4.77
2024-08-31,Aug,Q3,Kolkata,213,167,45,78.6,32.5,4.9
2024-08-31,Aug,Q3,Ahmedabad,373,338,34,90.8,13.0,4.5
2024-08-31,Aug,Q3,Jaipur,526,470,55,89.5,21.3,4.18
2024-08-31,Aug,Q3,Lucknow,195,179,15,92.1,20.7,4.49
2024-09-01,Sep,Q3,Mumbai,301,261,39,86.8,14.1,4.21
2024-09-01,Sep,Q3,Delhi,139,112,26,81.0,39.2,4.98
2024-09-01,Sep,Q3,Bangalore,428,395,32,92.4,25.9,3.84
2024-09-01,Sep,Q3,Hyderabad,489,390,98,79.9,38.5,4.61
2024-09-01,Sep,Q3,Chennai,123,111,11,90.8,38.4,4.8
2024-09-01,Sep,Q3,Pune,593,508,84,85.7,32.8,4.79
2024-09-01,Sep,Q3,Kolkata,504,485,18,96.3,41.6,3.89
2024-09-01,Sep,Q3,Ahmedabad,212,181,30,85.8,35.3,4.48
2024-09-01,Sep,Q3,Jaipur,222,213,8,96.2,23.0,4.99
2024-09-01,Sep,Q3,Lucknow,446,430,15,96.6,28.2,4.46
2024-09-02,Sep,Q3,Mumbai,256,224,31,87.8,10.0,4.06
2024-09-02,Sep,Q3,Delhi,361,289,71,80.1,20.9,4.13
2024-09-02,Sep,Q3,Bangalore,417,356,60,85.5,33.3,4.53
2024-09-02,Sep,Q3,Hyderabad,520,492,27,94.7,21.6,4.67
2024-09-02,Sep,Q3,Chennai,119,97,21,82.2,31.2,4.35
2024-09-02,Sep,Q3,Pune,363,304,58,83.9,20.4,3.99
2024-09-02,Sep,Q3,Kolkata,491,412,78,84.0,13.6,4.24
2024-09-02,Sep,Q3,Ahmedabad,324,312,11,96.5,35.5,4.04
2024-09-02,Sep,Q3,Jaipur,158,126,31,79.8,24.9,4.15
2024-09-02,Sep,Q3,Lucknow,495,400,94,81.0,33.8,3.95
2024-09-03,Sep,Q3,Mumbai,122,99,22,81.7,15.4,4.82
2024-09-03,Sep,Q3,Delhi,190,164,25,86.4,38.4,4.59
2024-09-03,Sep,Q3,Bangalore,112,101,10,90.3,14.7,4.63
2024-09-03,Sep,Q3,Hyderabad,511,471,39,92.3,16.2,4.33
2024-09-03,Sep,Q3,Chennai,318,273,44,85.9,20.4,4.05
2024-09-03,Sep,Q3,Pune,488,427,60,87.6,12.5,4.1
2024-09-03,Sep,Q3,Kolkata,401,370,30,92.5,38.2,4.42
2024-09-03,Sep,Q3,Ahmedabad,103,86,16,83.5,32.9,4.06
2024-09-03,Sep,Q3,Jaipur,397,352,44,88.9,21.4,4.37
2024-09-03,Sep,Q3,Lucknow,445,362,82,81.4,20.9,4.33
2024-09-04,Sep,Q3,Mumbai,516,402,113,78.0,38.0,4.12
2024-09-04,Sep,Q3,Delhi,283,269,13,95.3,28.0,3.84
2024-09-04,Sep,Q3,Bangalore,275,248,26,90.5,21.7,4.79
2024-09-04,Sep,Q3,Hyderabad,594,482,111,81.3,23.7,4.31
2024-09-04,Sep,Q3,Chennai,575,488,86,85.0,13.3,4.28
2024-09-04,Sep,Q3,Pune,192,173,18,90.2,12.5,4.8
2024-09-04,Sep,Q3,Kolkata,106,94,11,89.0,33.4,4.02
2024-09-04,Sep,Q3,Ahmedabad,493,393,99,79.8,23.7,4.44
2024-09-04,Sep,Q3,Jaipur,390,377,12,96.7,11.7,4.06
2024-09-04,Sep,Q3,Lucknow,388,329,58,85.0,33.0,3.88
2024-09-05,Sep,Q3,Mumbai,279,237,41,85.2,27.9,4.91
2024-09-05,Sep,Q3,Delhi,536,506,29,94.5,28.1,4.06
2024-09-05,Sep,Q3,Bangalore,497,456,40,91.8,20.2,4.27
2024-09-05,Sep,Q3,Hyderabad,597,534,62,89.5,14.3,4.8
2024-09-05,Sep,Q3,Chennai,111,106,4,95.9,36.8,4.23
2024-09-05,Sep,Q3,Pune,424,380,43,89.7,35.9,4.45
2024-09-05,Sep,Q3,Kolkata,453,362,90,80.0,19.2,4.29
2024-09-05,Sep,Q3,Ahmedabad,272,261,10,96.0,28.1,4.92
2024-09-05,Sep,Q3,Jaipur,157,146,10,93.0,31.5,4.85
2024-09-05,Sep,Q3,Lucknow,473,421,51,89.2,14.4,3.83
2024-09-06,Sep,Q3,Mumbai,599,483,115,80.8,14.2,4.07
2024-09-06,Sep,Q3,Delhi,148,132,15,89.3,25.5,4.25
2024-09-06,Sep,Q3,Bangalore,413,364,48,88.3,12.4,3.85
2024-09-06,Sep,Q3,Hyderabad,467,452,14,96.9,36.2,4.44
2024-09-06,Sep,Q3,Chennai,146,138,7,95.0,14.1,4.87
2024-09-06,Sep,Q3,Pune,195,159,35,81.9,19.0,4.3
2024-09-06,Sep,Q3,Kolkata,118,94,23,80.4,39.9,4.79
2024-09-06,Sep,Q3,Ahmedabad,186,161,24,86.8,13.9,4.74
2024-09-06,Sep,Q3,Jaipur,286,227,58,79.5,15.2,4.54
2024-09-06,Sep,Q3,Lucknow,340,310,29,91.4,38.3,4.94
2024-09-07,Sep,Q3,Mumbai,340,294,45,86.7,18.1,3.83
2024-09-07,Sep,Q3,Delhi,241,230,10,95.5,11.3,4.12
2024-09-07,Sep,Q3,Bangalore,185,163,21,88.5,26.7,3.81
2024-09-07,Sep,Q3,Hyderabad,129,102,26,79.2,17.7,4.8
2024-09-07,Sep,Q3,Chennai,275,219,55,79.8,16.0,4.84
2024-09-07,Sep,Q3,Pune,181,173,7,95.8,20.5,4.89
2024-09-07,Sep,Q3,Kolkata,124,111,12,90.1,31.8,4.45
2024-09-07,Sep,Q3,Ahmedabad,587,555,31,94.6,11.0,4.63
2024-09-07,Sep,Q3,Jaipur,253,201,51,79.7,18.5,4.24
2024-09-07,Sep,Q3,Lucknow,462,390,71,84.6,12.1,4.12
2024-09-08,Sep,Q3,Mumbai,459,393,65,85.7,17.1,4.5
2024-09-08,Sep,Q3,Delhi,210,202,7,96.2,34.2,4.62
2024-09-08,Sep,Q3,Bangalore,155,149,5,96.6,18.4,3.86
2024-09-08,Sep,Q3,Hyderabad,191,155,35,81.3,36.1,4.76
2024-09-08,Sep,Q3,Chennai,254,208,45,81.9,18.6,4.12
2024-09-08,Sep,Q3,Pune,500,393,106,78.7,37.3,4.51
2024-09-08,Sep,Q3,Kolkata,228,219,8,96.3,9.3,4.6
2024-09-08,Sep,Q3,Ahmedabad,275,221,53,80.5,32.4,4.28
2024-09-08,Sep,Q3,Jaipur,334,312,21,93.7,23.4,4.25
2024-09-08,Sep,Q3,Lucknow,252,205,46,81.4,29.7,3.88
2024-09-09,Sep,Q3,Mumbai,253,207,45,82.0,28.2,4.83
2024-09-09,Sep,Q3,Delhi,240,192,47,80.2,31.7,3.93
2024-09-09,Sep,Q3,Bangalore,306,247,58,81.0,10.2,4.29
2024-09-09,Sep,Q3,Hyderabad,215,206,8,96.1,26.1,4.05
2024-09-09,Sep,Q3,Chennai,577,534,42,92.6,34.1,4.19
2024-09-09,Sep,Q3,Pune,505,422,82,83.6,39.4,4.7
2024-09-09,Sep,Q3,Kolkata,583,506,76,86.9,30.7,4.28
2024-09-09,Sep,Q3,Ahmedabad,285,227,57,79.8,21.3,4.72
2024-09-09,Sep,Q3,Jaipur,517,466,50,90.2,23.9,3.82
2024-09-09,Sep,Q3,Lucknow,461,363,97,78.8,37.2,3.89
2024-09-10,Sep,Q3,Mumbai,434,345,88,79.6,41.7,4.46
2024-09-10,Sep,Q3,Delhi,148,134,13,91.0,17.9,3.88
