Customer_ID,City,Age_Group,Gender,Segment,Total_Orders,Lifetime_Value,Avg_Order_Value,Preferred_Category,NPS_Score
CUST02852,Bangalore,45-54,Female,Regular,19,16934.62,891.3,Fruits & Veg,7
CUST02853,Pune,18-24,Female,Regular,14,8915.68,636.83,Bakery,5
CUST02854,Mumbai,25-34,Female,Regular,7,1798.67,256.95,Cleaning,8
CUST02855,Hyderabad,25-34,Female,Premium,63,54589.54,866.5,Personal Care,5
CUST02856,Bangalore,55+,Male,Premium,46,39628.69,861.49,Meat & Seafood,9
CUST02857,Delhi,25-34,Male,Regular,11,7947.74,722.52,Cleaning,5
CUST02858,Mumbai,25-34,Female,Premium,76,59876.03,787.84,Beverages,6
CUST02859,Delhi,35-44,Female,Regular,6,4623.34,770.56,Beverages,2
CUST02860,Pune,18-24,Male,Premium,39,32422.92,831.36,Meat & Seafood,9
CUST02861,Kolkata,45-54,Male,New,3,2693.06,897.69,Dairy & Breakfast,1
CUST02862,Bangalore,35-44,Male,Regular,15,7594.19,506.28,Meat & Seafood,2
CUST02863,Mumbai,25-34,Male,New,3,2370.09,790.03,Cleaning,7
CUST02864,Bangalore,45-54,Female,Regular,13,4602.68,354.05,Cleaning,9
CUST02865,Kolkata,25-34,Male,Churned,4,1746.33,436.58,Cleaning,9
CUST02866,Delhi,35-44,Male,Churned,1,528.04,528.04,Meat & Seafood,2
CUST02867,Delhi,45-54,Male,Regular,9,4503.3,500.37,Beverages,2
CUST02868,Hyderabad,18-24,Female,New,1,464.62,464.62,Fruits & Veg,5
CUST02869,Hyderabad,25-34,Male,Churned,3,2628.27,876.09,Dairy & Breakfast,3
CUST02870,Chennai,25-34,Female,Regular,19,11150.05,586.84,Cleaning,4
CUST02871,Mumbai,25-34,Female,New,3,2312.09,770.7,Baby Care,5
CUST02872,Delhi,18-24,Male,New,1,498.21,498.21,Personal Care,2
CUST02873,Kolkata,18-24,Male,Premium,46,39451.35,857.64,Baby Care,6
CUST02874,Delhi,45-54,Female,New,2,856.98,428.49,Personal Care,9
CUST02875,Pune,18-24,Male,New,1,252.7,252.7,Baby Care,9
CUST02876,Bangalore,25-34,Female,New,2,540.07,270.04,Meat & Seafood,4
CUST02877,Kolkata,35-44,Male,Premium,73,59007.66,808.32,Meat & Seafood,1
CUST02878,Pune,45-54,Male,Regular,19,10691.78,562.73,Frozen Food,8
CUST02879,Kolkata,18-24,Female,Regular,18,5957.73,330.98,Baby Care,1
CUST02880,Delhi,25-34,Male,Regular,16,9518.54,594.91,Snacks & Munchies,5
CUST02881,Delhi,45-54,Male,Regular,7,5324.67,760.67,Frozen Food,9
CUST02882,Mumbai,18-24,Female,Regular,15,12159.49,810.63,Fruits & Veg,1
CUST02883,Chennai,35-44,Male,Premium,41,26728.92,651.92,Baby Care,10
CUST02884,Mumbai,45-54,Female,New,3,1292.32,430.77,Beverages,5
CUST02885,Mumbai,35-44,Female,Regular,17,9555.91,562.11,Beverages,5
CUST02886,Pune,45-54,Female,Premium,70,29024.25,414.63,Meat & Seafood,5
CUST02887,Bangalore,55+,Male,Regular,13,10457.92,804.46,Dairy & Breakfast,8
CUST02888,Bangalore,45-54,Male,New,1,373.14,373.14,Bakery,6
CUST02889,Delhi,18-24,Male,New,1,460.75,460.75,Meat & Seafood,7
CUST02890,Delhi,35-44,Male,New,3,1924.09,641.36,Snacks & Munchies,8
CUST02891,Delhi,18-24,Male,New,3,2025.05,675.02,Personal Care,7
CUST02892,Mumbai,25-34,Female,New,3,2495.67,831.89,Personal Care,2
CUST02893,Pune,18-24,Male,Regular,7,1420.98,203.0,Beverages,6
CUST02894,Delhi,25-34,Female,Premium,61,54663.9,896.13,Fruits & Veg,6
CUST02895,Bangalore,18-24,Male,Regular,6,4866.53,811.09,Personal Care,2
CUST02896,Chennai,18-24,Female,Regular,19,14812.25,779.59,Dairy & Breakfast,1
CUST02897,Mumbai,25-34,Male,Regular,13,10003.27,769.48,Snacks & Munchies,9
CUST02898,Chennai,25-34,Male,Regular,16,8815.89,550.99,Bakery,2
CUST02899,Hyderabad,25-34,Female,Premium,23,18317.71,796.42,Frozen Food,4
CUST02900,Hyderabad,25-34,Female,New,1,775.61,775.61,Baby Care,4
CUST02901,Bangalore,25-34,Female,New,2,1787.3,893.65,Baby Care,3
CUST02902,Mumbai,18-24,Male,New,2,782.81,391.4,Meat & Seafood,1
CUST02903,Hyderabad,25-34,Male,New,3,2418.86,806.29,Beverages,5
CUST02904,Chennai,18-24,Female,New,2,708.03,354.01,Fruits & Veg,4
CUST02905,Mumbai,18-24,Female,Regular,17,15012.44,883.08,Fruits & Veg,4
CUST02906,Delhi,45-54,Female,New,2,1594.91,797.46,Beverages,6
CUST02907,Bangalore,45-54,Female,Churned,4,973.91,243.48,Bakery,10
CUST02908,Bangalore,45-54,Female,Regular,10,5784.8,578.48,Dairy & Breakfast,3
CUST02909,Mumbai,55+,Male,Regular,13,3894.12,299.55,Bakery,1
CUST02910,Mumbai,55+,Male,Regular,4,2746.96,686.74,Snacks & Munchies,2
CUST02911,Mumbai,18-24,Male,Regular,11,5346.67,486.06,Dairy & Breakfast,8
CUST02912,Bangalore,35-44,Male,Regular,8,4704.32,588.04,Cleaning,8
CUST02913,Pune,35-44,Female,New,3,2003.85,667.95,Bakery,7
CUST02914,Delhi,45-54,Male,New,1,578.1,578.1,Bakery,2
CUST02915,Kolkata,25-34,Female,Regular,15,4755.79,317.05,Cleaning,5
CUST02916,Pune,18-24,Female,New,2,778.98,389.49,Bakery,9
CUST02917,Hyderabad,18-24,Female,Premium,64,33608.42,525.13,Snacks & Munchies,5
CUST02918,Bangalore,35-44,Male,Regular,7,6175.75,882.25,Personal Care,5
CUST02919,Mumbai,18-24,Female,Regular,10,6547.86,654.79,Beverages,3
CUST02920,Delhi,35-44,Female,Churned,3,654.15,218.05,Fruits & Veg,2
CUST02921,Chennai,45-54,Female,New,3,2333.46,777.82,Snacks & Munchies,8
CUST02922,Delhi,25-34,Female,Regular,17,15211.63,894.8,Bakery,6
CUST02923,Mumbai,18-24,Male,New,1,290.98,290.98,Dairy & Breakfast,4
CUST02924,Delhi,35-44,Male,Premium,29,15226.0,525.03,Beverages,7
CUST02925,Hyderabad,18-24,Female,New,1,440.77,440.77,Personal Care,7
CUST02926,Mumbai,25-34,Male,New,3,2408.27,802.76,Meat & Seafood,8
CUST02927,Delhi,35-44,Male,Regular,12,9409.69,784.14,Meat & Seafood,2
CUST02928,Delhi,25-34,Male,Regular,15,13342.24,889.48,Beverages,9
CUST02929,Ahmedabad,55+,Male,Premium,52,25317.16,486.87,Baby Care,2
CUST02930,Mumbai,18-24,Male,Regular,14,9519.22,679.94,Personal Care,1
CUST02931,Hyderabad,25-34,Male,Regular,20,8028.81,401.44,Baby Care,10
CUST02932,Ahmedabad,25-34,Female,Churned,3,1271.21,423.74,Baby Care,4
CUST02933,Hyderabad,18-24,Female,Churned,1,421.38,421.38,Frozen Food,4
CUST02934,Bangalore,18-24,Male,New,1,563.86,563.86,Cleaning,3
CUST02935,Mumbai,25-34,Female,New,2,1685.4,842.7,Cleaning,1
CUST02936,Bangalore,25-34,Female,Premium,76,18464.34,242.95,Personal Care,4
CUST02937,Hyderabad,25-34,Female,Regular,16,11761.31,735.08,Personal Care,9
CUST02938,Delhi,35-44,Male,Premium,46,26587.97,578.0,Cleaning,9
CUST02939,Pune,25-34,Female,Premium,77,58328.52,757.51,Fruits & Veg,5
CUST02940,Bangalore,25-34,Female,Premium,73,39473.36,540.73,Fruits & Veg,7
CUST02941,Delhi,25-34,Male,Regular,12,3946.66,328.89,Beverages,1
CUST02942,Mumbai,18-24,Male,Regular,6,1361.05,226.84,Baby Care,1
CUST02943,Pune,45-54,Female,New,2,542.2,271.1,Fruits & Veg,1
CUST02944,Mumbai,35-44,Female,Premium,26,14619.83,562.3,Dairy & Breakfast,1
CUST02945,Delhi,45-54,Male,New,3,2476.25,825.42,Meat & Seafood,7
CUST02946,Hyderabad,18-24,Male,Regular,20,8715.0,435.75,Frozen Food,3
CUST02947,Delhi,25-34,Female,Regular,8,7060.5,882.56,Baby Care,7
CUST02948,Mumbai,25-34,Male,Regular,15,8666.1,577.74,Cleaning,7
CUST02949,Kolkata,35-44,Male,New,2,1177.19,588.6,Fruits & Veg,5
CUST02950,Jaipur,35-44,Male,Premium,67,27624.12,412.3,Personal Care,8
CUST02951,Bangalore,25-34,Female,Regular,20,13129.44,656.47,Baby Care,7
CUST02952,Delhi,45-54,Female,Premium,34,29408.77,864.96,Frozen Food,8
CUST02953,Mumbai,35-44,Female,Regular,11,6985.67,635.06,Dairy & Breakfast,1
CUST02954,Lucknow,25-34,Female,Regular,18,11311.97,628.44,Snacks & Munchies,8
CUST02955,Jaipur,18-24,Male,New,1,337.58,337.58,Fruits & Veg,10
CUST02956,Bangalore,45-54,Female,New,3,1273.04,424.35,Fruits & Veg,2
CUST02957,Mumbai,35-44,Female,Regular,20,6007.49,300.37,Meat & Seafood,6
CUST02958,Chennai,45-54,Male,Regular,16,4675.16,292.2,Snacks & Munchies,3
CUST02959,Delhi,35-44,Female,Regular,12,5941.23,495.1,Meat & Seafood,10
CUST02960,Kolkata,45-54,Female,Regular,17,11206.04,659.18,Fruits & Veg,9
CUST02961,Chennai,18-24,Male,Premium,70,48063.38,686.62,Beverages,1
CUST02962,Delhi,25-34,Female,New,2,468.51,234.25,Personal Care,2
CUST02963,Mumbai,35-44,Male,New,2,896.77,448.38,Bakery,9
CUST02964,Chennai,35-44,Male,Premium,29,20435.6,704.68,Fruits & Veg,8
CUST02965,Pune,35-44,Male,Regular,14,3551.23,253.66,Cleaning,6
CUST02966,Mumbai,25-34,Female,New,2,862.66,431.33,Dairy & Breakfast,10
CUST02967,Lucknow,18-24,Male,New,2,910.35,455.18,Personal Care,9
CUST02968,Delhi,18-24,Female,Premium,28,17810.66,636.1,Bakery,6
CUST02969,Kolkata,55+,Male,Regular,17,15207.19,894.54,Bakery,9
CUST02970,Delhi,35-44,Male,Regular,7,5593.66,799.09,Beverages,2
CUST02971,Delhi,45-54,Male,Premium,49,19232.2,392.49,Baby Care,8
CUST02972,Mumbai,35-44,Male,New,3,1295.11,431.7,Fruits & Veg,5
CUST02973,Mumbai,25-34,Male,Regular,10,7699.73,769.97,Bakery,9
CUST02974,Mumbai,18-24,Female,Regular,16,4127.35,257.96,Personal Care,6
CUST02975,Delhi,45-54,Female,Regular,5,1367.99,273.6,Dairy & Breakfast,6
CUST02976,Chennai,18-24,Male,Churned,5,2126.5,425.3,Personal Care,9
CUST02977,Bangalore,18-24,Male,Premium,79,38916.0,492.61,Frozen Food,2
CUST02978,Delhi,25-34,Female,Premium,31,24678.81,796.09,Frozen Food,8
CUST02979,Pune,35-44,Male,Premium,41,12232.98,298.37,Snacks & Munchies,5
CUST02980,Bangalore,25-34,Female,Regular,10,5032.41,503.24,Beverages,9
CUST02981,Bangalore,35-44,Male,Premium,26,21172.01,814.31,Snacks & Munchies,5
CUST02982,Pune,35-44,Female,Regular,18,7424.59,412.48,Meat & Seafood,4
CUST02983,Chennai,25-34,Female,Regular,8,5673.99,709.25,Cleaning,2
CUST02984,Mumbai,18-24,Male,Regular,16,3817.12,238.57,Frozen Food,9
CUST02985,Mumbai,45-54,Male,New,3,712.76,237.59,Meat & Seafood,2
CUST02986,Lucknow,18-24,Female,Regular,15,11355.05,757.0,Cleaning,7
CUST02987,Jaipur,35-44,Female,Regular,7,6217.37,888.2,Meat & Seafood,1
CUST02988,Mumbai,18-24,Female,Regular,20,14314.15,715.71,Beverages,8
CUST02989,Kolkata,55+,Female,New,2,1609.43,804.72,Cleaning,2
CUST02990,Mumbai,18-24,Male,New,1,521.12,521.12,Fruits & Veg,8
CUST02991,Delhi,25-34,Female,Churned,5,1529.03,305.81,Baby Care,2
CUST02992,Hyderabad,35-44,Male,New,3,1281.92,427.31,Dairy & Breakfast,9
CUST02993,Hyderabad,25-34,Female,Churned,1,851.11,851.11,Baby Care,6
CUST02994,Pune,18-24,Female,Premium,50,30313.56,606.27,Beverages,9
CUST02995,Hyderabad,35-44,Female,Regular,10,4552.74,455.27,Personal Care,5
CUST02996,Pune,25-34,Female,Regular,16,13829.24,864.33,Bakery,8
CUST02997,Bangalore,35-44,Male,New,1,814.73,814.73,Fruits & Veg,4
CUST02998,Delhi,25-34,Male,Premium,64,17368.94,271.39,Personal Care,4
CUST02999,Hyderabad,45-54,Female,New,1,771.45,771.45,Personal Care,3
CUST03000,Hyderabad,18-24,Male,Regular,18,13402.18,744.57,Personal Care,1
CUST03001,Delhi,25-34,Female,Premium,60,40104.91,668.42,Fruits & Veg,3
CUST03002,Delhi,45-54,Male,Premium,36,31549.83,876.38,Snacks & Munchies,7
CUST03003,Delhi,25-34,Female,Premium,32,17727.51,553.98,Cleaning,1
CUST03004,Kolkata,18-24,Male,New,2,1485.5,742.75,Cleaning,3
CUST03005,Delhi,35-44,Male,New,3,680.18,226.73,Personal Care,3
CUST03006,Delhi,35-44,Female,Regular,9,2463.43,273.71,Meat & Seafood,6
CUST03007,Chennai,55+,Female,Churned,2,1411.45,705.73,Baby Care,2
CUST03008,Bangalore,35-44,Male,Premium,60,25433.42,423.89,Cleaning,8
CUST03009,Pune,25-34,Male,Premium,46,20391.0,443.28,Baby Care,9
CUST03010,Chennai,35-44,Male,New,3,706.85,235.62,Bakery,1
CUST03011,Chennai,55+,Female,Regular,18,8061.07,447.84,Cleaning,2
CUST03012,Mumbai,25-34,Female,Regular,14,10145.1,724.65,Cleaning,5
CUST03013,Lucknow,18-24,Female,Premium,27,19464.42,720.9,Baby Care,4
CUST03014,Bangalore,35-44,Male,New,2,1500.93,750.47,Snacks & Munchies,6
CUST03015,Hyderabad,18-24,Male,Regular,10,6250.21,625.02,Meat & Seafood,10
CUST03016,Mumbai,35-44,Male,Regular,5,2092.26,418.45,Meat & Seafood,1
CUST03017,Ahmedabad,25-34,Female,Premium,53,44138.94,832.81,Bakery,1
CUST03018,Mumbai,35-44,Male,Regular,11,8222.61,747.51,Baby Care,9
CUST03019,Bangalore,25-34,Male,Regular,14,4978.08,355.58,Dairy & Breakfast,8
CUST03020,Kolkata,18-24,Male,New,2,1182.36,591.18,Frozen Food,2
CUST03021,Delhi,35-44,Male,Regular,6,4331.32,721.89,Frozen Food,5
CUST03022,Hyderabad,18-24,Male,Regular,15,7703.32,513.55,Meat & Seafood,7
CUST03023,Hyderabad,18-24,Male,Regular,12,5244.7,437.06,Cleaning,7
CUST03024,Mumbai,18-24,Female,New,1,873.61,873.61,Meat & Seafood,2
CUST03025,Delhi,25-34,Male,Regular,17,4987.97,293.41,Beverages,8
CUST03026,Bangalore,25-34,Female,New,2,1178.82,589.41,Personal Care,5
CUST03027,Mumbai,35-44,Female,Regular,11,6303.77,573.07,Personal Care,6
CUST03028,Kolkata,25-34,Female,Regular,15,12184.13,812.28,Meat & Seafood,2
CUST03029,Delhi,25-34,Female,Regular,16,13835.54,864.72,Baby Care,3
CUST03030,Delhi,18-24,Male,Premium,58,25124.36,433.18,Personal Care,1
CUST03031,Mumbai,25-34,Male,New,2,1668.12,834.06,Cleaning,5
CUST03032,Mumbai,45-54,Male,Regular,10,2442.42,244.24,Bakery,8
CUST03033,Kolkata,35-44,Female,Premium,48,42043.55,875.91,Bakery,3
CUST03034,Delhi,45-54,Male,New,3,2250.47,750.16,Baby Care,6
CUST03035,Mumbai,25-34,Female,Premium,22,13643.88,620.18,Fruits & Veg,4
CUST03036,Lucknow,25-34,Male,New,1,879.19,879.19,Bakery,3
CUST03037,Kolkata,25-34,Female,New,1,876.26,876.26,Personal Care,10
CUST03038,Pune,35-44,Female,Regular,9,7432.69,825.85,Personal Care,1
CUST03039,Delhi,35-44,Male,Regular,14,2855.26,203.95,Cleaning,6
CUST03040,Kolkata,45-54,Male,Churned,2,1592.16,796.08,Meat & Seafood,6
CUST03041,Mumbai,35-44,Male,Premium,73,15998.24,219.15,Snacks & Munchies,7
CUST03042,Delhi,35-44,Female,Regular,11,3534.05,321.28,Snacks & Munchies,1
CUST03043,Mumbai,18-24,Male,Regular,10,3484.99,348.5,Dairy & Breakfast,9
CUST03044,Delhi,18-24,Male,Regular,19,6088.66,320.46,Dairy & Breakfast,3
CUST03045,Kolkata,18-24,Male,New,3,1890.16,630.05,Meat & Seafood,10
CUST03046,Bangalore,25-34,Female,Regular,20,8178.22,408.91,Meat & Seafood,7
CUST03047,Jaipur,18-24,Male,Regular,13,3541.79,272.45,Meat & Seafood,2
CUST03048,Chennai,55+,Male,Regular,16,10832.8,677.05,Baby Care,7
CUST03049,Mumbai,18-24,Female,Regular,10,4482.13,448.21,Bakery,8
CUST03050,Mumbai,35-44,Female,Regular,4,1789.07,447.27,Beverages,9
CUST03051,Bangalore,25-34,Female,New,2,1190.93,595.47,Dairy & Breakfast,1
CUST03052,Delhi,25-34,Female,New,1,711.34,711.34,Baby Care,5
CUST03053,Mumbai,25-34,Male,New,2,478.14,239.07,Cleaning,9
CUST03054,Delhi,25-34,Female,Churned,4,3534.23,883.56,Meat & Seafood,6
CUST03055,Chennai,25-34,Male,Regular,17,10575.38,622.08,Meat & Seafood,3
CUST03056,Bangalore,18-24,Male,Premium,60,30486.52,508.11,Baby Care,10
CUST03057,Delhi,25-34,Female,Premium,39,15052.97,385.97,Fruits & Veg,3
CUST03058,Mumbai,35-44,Female,Regular,17,5471.83,321.87,Fruits & Veg,8
CUST03059,Chennai,35-44,Male,Regular,7,3117.89,445.41,Bakery,10
CUST03060,Hyderabad,35-44,Male,Regular,17,5572.3,327.78,Cleaning,2
CUST03061,Ahmedabad,35-44,Male,Churned,1,732.55,732.55,Personal Care,4
CUST03062,Mumbai,35-44,Male,New,1,666.39,666.39,Snacks & Munchies,3
CUST03063,Jaipur,35-44,Male,New,3,2249.94,749.98,Personal Care,9
CUST03064,Mumbai,45-54,Female,New,3,2691.46,897.15,Fruits & Veg,1
CUST03065,Bangalore,55+,Male,Regular,7,2338.8,334.11,Fruits & Veg,4
CUST03066,Delhi,35-44,Female,Churned,2,1236.07,618.03,Fruits & Veg,9
CUST03067,Delhi,35-44,Female,New,3,1506.63,502.21,Meat & Seafood,2
CUST03068,Bangalore,25-34,Female,Regular,18,11732.0,651.78,Personal Care,10
CUST03069,Bangalore,25-34,Female,New,2,1323.95,661.98,Snacks & Munchies,9
CUST03070,Mumbai,25-34,Male,New,3,2687.66,895.89,Snacks & Munchies,6
CUST03071,Mumbai,18-24,Male,Churned,5,4224.19,844.84,Beverages,7
CUST03072,Delhi,25-34,Male,New,3,738.9,246.3,Baby Care,6
CUST03073,Delhi,25-34,Female,Churned,5,2595.74,519.15,Bakery,4
CUST03074,Hyderabad,25-34,Male,Premium,24,7001.67,291.74,Frozen Food,9
CUST03075,Mumbai,25-34,Male,New,2,860.99,430.5,Beverages,5
CUST03076,Delhi,35-44,Female,Premium,28,12913.27,461.19,Bakery,5
CUST03077,Mumbai,18-24,Female,Premium,53,27944.18,527.25,Cleaning,3
CUST03078,Delhi,35-44,Male,Regular,11,8387.49,762.5,Meat & Seafood,2
CUST03079,Mumbai,35-44,Male,Churned,4,3390.89,847.72,Personal Care,8
CUST03080,Delhi,45-54,Male,Regular,9,2915.37,323.93,Bakery,4
CUST03081,Mumbai,25-34,Female,Regular,13,5875.5,451.96,Beverages,3
CUST03082,Bangalore,25-34,Female,Regular,10,8237.74,823.77,Meat & Seafood,6
CUST03083,Delhi,25-34,Male,Premium,76,48656.2,640.21,Bakery,2
CUST03084,Ahmedabad,55+,Male,Regular,20,6635.36,331.77,Meat & Seafood,7
CUST03085,Hyderabad,55+,Female,Churned,5,3368.0,673.6,Meat & Seafood,4
CUST03086,Jaipur,25-34,Female,Regular,16,9736.34,608.52,Personal Care,9
CUST03087,Mumbai,25-34,Female,Premium,77,53159.17,690.38,Personal Care,8
CUST03088,Ahmedabad,25-34,Female,Regular,18,8403.92,466.88,Baby Care,9
CUST03089,Mumbai,45-54,Male,New,2,1724.28,862.14,Beverages,1
CUST03090,Delhi,18-24,Male,New,2,882.35,441.18,Beverages,10
CUST03091,Mumbai,35-44,Female,Regular,9,2283.04,253.67,Fruits & Veg,9
CUST03092,Pune,25-34,Male,New,3,2252.46,750.82,Frozen Food,10
CUST03093,Delhi,55+,Female,New,2,461.29,230.65,Meat & Seafood,4
CUST03094,Jaipur,45-54,Male,Regular,8,1661.67,207.71,Beverages,2
CUST03095,Bangalore,35-44,Male,Premium,63,22915.39,363.74,Beverages,7
CUST03096,Kolkata,18-24,Female,Regular,20,9535.55,476.78,Fruits & Veg,8
CUST03097,Chennai,18-24,Female,Premium,49,33489.9,683.47,Fruits & Veg,8
CUST03098,Delhi,25-34,Female,New,1,230.19,230.19,Personal Care,3
CUST03099,Bangalore,18-24,Male,New,3,2405.37,801.79,Meat & Seafood,9
CUST03100,Delhi,25-34,Female,Regular,20,5769.65,288.48,Personal Care,4
CUST03101,Delhi,45-54,Female,New,3,2296.3,765.43,Dairy & Breakfast,8
CUST03102,Delhi,45-54,Male,Regular,15,5202.84,346.86,Meat & Seafood,7
CUST03103,Hyderabad,25-34,Male,New,1,269.46,269.46,Snacks & Munchies,8
CUST03104,Hyderabad,45-54,Male,Premium,75,51478.67,686.38,Cleaning,5
CUST03105,Ahmedabad,25-34,Female,Regular,6,1354.47,225.75,Bakery,10
CUST03106,Chennai,45-54,Female,New,1,543.03,543.03,Beverages,6
CUST03107,Mumbai,45-54,Male,Churned,2,1255.79,627.89,Frozen Food,2
CUST03108,Delhi,25-34,Male,Churned,2,1132.4,566.2,Cleaning,8
CUST03109,Lucknow,35-44,Female,New,1,351.06,351.06,Beverages,6
CUST03110,Mumbai,25-34,Male,Regular,10,8289.48,828.95,Snacks & Munchies,8
CUST03111,Bangalore,35-44,Female,Regular,8,3599.96,450.0,Cleaning,10
CUST03112,Kolkata,25-34,Female,New,2,590.96,295.48,Cleaning,9
CUST03113,Bangalore,35-44,Female,Churned,2,487.67,243.84,Frozen Food,1
CUST03114,Kolkata,25-34,Female,Premium,74,50140.17,677.57,Baby Care,9
CUST03115,Chennai,25-34,Male,Regular,13,11595.01,891.92,Personal Care,7
CUST03116,Mumbai,18-24,Female,New,2,615.67,307.83,Baby Care,9
CUST03117,Bangalore,25-34,Male,Premium,55,18675.72,339.56,Bakery,6
CUST03118,Delhi,25-34,Male,Churned,2,1744.48,872.24,Beverages,10
CUST03119,Bangalore,25-34,Female,Premium,70,54898.92,784.27,Fruits & Veg,5
CUST03120,Delhi,55+,Female,Regular,15,12158.15,810.54,Beverages,3
CUST03121,Mumbai,18-24,Male,New,3,1643.29,547.76,Fruits & Veg,2
CUST03122,Delhi,55+,Male,Regular,8,1983.13,247.89,Personal Care,9
CUST03123,Hyderabad,25-34,Male,New,1,813.73,813.73,Personal Care,1
CUST03124,Bangalore,25-34,Male,Premium,69,40662.32,589.31,Baby Care,4
CUST03125,Mumbai,25-34,Female,Regular,19,8047.56,423.56,Frozen Food,10
CUST03126,Hyderabad,25-34,Female,Premium,32,12275.97,383.62,Frozen Food,9
CUST03127,Mumbai,35-44,Male,Regular,5,2015.45,403.09,Fruits & Veg,9
CUST03128,Mumbai,25-34,Female,Regular,12,9234.5,769.54,Cleaning,10
CUST03129,Jaipur,35-44,Female,Regular,13,5990.17,460.78,Personal Care,6
CUST03130,Mumbai,25-34,Male,Regular,7,3225.99,460.86,Beverages,8
CUST03131,Bangalore,35-44,Male,Premium,36,18867.25,524.09,Dairy & Breakfast,9
CUST03132,Delhi,18-24,Male,Regular,14,5465.06,390.36,Fruits & Veg,3
CUST03133,Mumbai,25-34,Female,Regular,11,9030.87,820.99,Personal Care,3
CUST03134,Delhi,25-34,Male,New,2,1017.19,508.6,Meat & Seafood,2
CUST03135,Bangalore,35-44,Male,New,3,735.71,245.24,Snacks & Munchies,9
CUST03136,Kolkata,55+,Female,Premium,43,21277.21,494.82,Personal Care,4
CUST03137,Delhi,25-34,Female,New,3,2392.36,797.45,Personal Care,10
CUST03138,Jaipur,18-24,Female,Premium,80,40358.54,504.48,Cleaning,5
CUST03139,Pune,18-24,Female,Regular,15,10413.31,694.22,Personal Care,2
CUST03140,Mumbai,18-24,Female,New,2,1196.49,598.25,Cleaning,5
CUST03141,Mumbai,25-34,Male,Regular,17,6044.72,355.57,Beverages,10
CUST03142,Delhi,55+,Female,New,3,1016.68,338.89,Snacks & Munchies,1
CUST03143,Delhi,25-34,Female,Regular,14,6342.34,453.02,Snacks & Munchies,6
CUST03144,Chennai,35-44,Male,New,1,646.38,646.38,Meat & Seafood,8
CUST03145,Mumbai,25-34,Female,Regular,14,4004.13,286.01,Bakery,1
CUST03146,Ahmedabad,35-44,Male,Regular,12,8886.74,740.56,Snacks & Munchies,1
CUST03147,Mumbai,25-34,Male,Regular,17,7602.59,447.21,Dairy & Breakfast,10
CUST03148,Delhi,45-54,Female,New,2,1117.1,558.55,Dairy & Breakfast,4
CUST03149,Bangalore,35-44,Male,New,3,1193.06,397.69,Personal Care,1
CUST03150,Mumbai,18-24,Female,New,3,1564.79,521.6,Bakery,10
CUST03151,Delhi,25-34,Female,Regular,20,14882.95,744.15,Bakery,8
CUST03152,Mumbai,45-54,Male,Regular,14,6927.35,494.81,Fruits & Veg,7
CUST03153,Hyderabad,45-54,Female,New,1,489.89,489.89,Cleaning,5
CUST03154,Mumbai,35-44,Male,Regular,17,8034.01,472.59,Personal Care,5
CUST03155,Mumbai,25-34,Male,Churned,1,895.6,895.6,Meat & Seafood,5
CUST03156,Pune,35-44,Male,Premium,49,28204.33,575.6,Frozen Food,3
CUST03157,Jaipur,25-34,Male,New,2,1584.56,792.28,Snacks & Munchies,4
CUST03158,Chennai,18-24,Female,Premium,69,35856.74,519.66,Baby Care,9
CUST03159,Bangalore,18-24,Female,New,3,1579.99,526.66,Personal Care,8
CUST03160,Pune,55+,Male,Regular,7,2483.68,354.81,Personal Care,7
CUST03161,Hyderabad,35-44,Female,Premium,76,22574.07,297.03,Snacks & Munchies,6
CUST03162,Delhi,35-44,Male,Premium,59,47562.01,806.14,Personal Care,3
CUST03163,Pune,18-24,Female,Regular,14,11516.39,822.6,Snacks & Munchies,8
CUST03164,Hyderabad,25-34,Female,Churned,3,2373.09,791.03,Personal Care,3
CUST03165,Delhi,45-54,Female,New,2,1589.25,794.62,Dairy & Breakfast,8
CUST03166,Mumbai,25-34,Female,Regular,14,4818.59,344.19,Beverages,3
CUST03167,Delhi,35-44,Female,New,3,935.69,311.9,Cleaning,5
CUST03168,Bangalore,25-34,Male,Regular,14,9061.48,647.25,Fruits & Veg,9
CUST03169,Mumbai,25-34,Male,Regular,5,1606.68,321.34,Fruits & Veg,6
CUST03170,Hyderabad,35-44,Female,New,3,1589.34,529.78,Cleaning,4
CUST03171,Mumbai,45-54,Female,New,3,1083.69,361.23,Personal Care,7
CUST03172,Kolkata,25-34,Male,Regular,19,16757.98,882.0,Baby Care,1
CUST03173,Pune,35-44,Female,Premium,62,50354.48,812.17,Baby Care,1
CUST03174,Pune,25-34,Female,Regular,9,3718.08,413.12,Baby Care,9
CUST03175,Pune,25-34,Male,Premium,74,58760.59,794.06,Baby Care,8
CUST03176,Mumbai,55+,Male,Churned,1,799.41,799.41,Baby Care,10
CUST03177,Delhi,35-44,Male,Churned,3,1034.08,344.69,Baby Care,8
CUST03178,Delhi,55+,Female,Churned,2,906.17,453.08,Cleaning,5
CUST03179,Ahmedabad,25-34,Female,New,3,2474.62,824.87,Beverages,8
CUST03180,Mumbai,45-54,Male,Premium,49,39991.81,816.16,Beverages,2
CUST03181,Bangalore,25-34,Female,New,2,1473.9,736.95,Bakery,7
